Participant id,Technique,Granularity,Language,Block no,Condition no,Stimuli,User Response,Trial Start Time,Trial End Time,Trial Time,Accuracy,,Legend,,,T1G2L1,T1G2L2,T1G3L1,T1G3L2,T1G1L1,T1G1L2,T2G2L1,T2G2L2,T2G3L1,T2G3L2,T2G1L1,T2G1L2
P03,AUTOCOMPASTE,paragraph,Latin,0,18,"Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.",1.44333E+12,1.44333E+12,97207,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,English,0,19,can choose to take certain,can choose to take certain,1.44333E+12,1.44333E+12,10048,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,Latin,0,20,nunc a nisi fermentum,nunc a nisi fermentum,1.44333E+12,1.44333E+12,8406,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,English,0,21,"Reluctantly, I hoisted the chalice to my lips.","Reluctantly, I hoisted the chalice to my lips.",1.44333E+12,1.44333E+12,20165,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,Latin,0,22,"Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.",1.44333E+12,1.44333E+12,19234,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,English,0,23,"During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.",1.44333E+12,1.44333E+12,5846,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,Latin,0,24,"Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.",1.44333E+12,1.44333E+12,5291,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,English,0,25,were hunting the animal,were hunting the animal,1.44333E+12,1.44333E+12,18137,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,Latin,0,26,aliquet et dolor mattis,aliquet et dolor mattis,1.44333E+12,1.44333E+12,48729,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,English,0,27,Yet we could see that certain traditions were still intact.,Yet we could see that certain traditions were still intact.,1.44333E+12,1.44333E+12,6640,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,Latin,0,28,"Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.","Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.",1.44333E+12,1.44333E+12,8928,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,English,0,29,"We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.","We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.",1.44333E+12,1.44333E+12,6595,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,Latin,0,30,"Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.","Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.",1.44333E+12,1.44333E+12,11736,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,English,0,31,pervades this holy place,pervades this holy place,1.44333E+12,1.44333E+12,7712,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,Latin,0,32,aliquet et dolor mattis,aliquet et dolor matti,1.44333E+12,1.44333E+12,12120,0,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,English,0,33,A murmur from Auriel brought a fast response.,A murmur from Auriel brought a fast response.,1.44333E+12,1.44333E+12,17686,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,Latin,0,34,"Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.",1.44333E+12,1.44333E+12,9818,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,English,0,35,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,1.44333E+12,1.44333E+12,16448,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,Latin,0,36,"Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.",1.44333E+12,1.44333E+12,10190,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,English,1,1,propagate and split as they,propagate and split as they,1.44333E+12,1.44333E+12,17970,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,Latin,1,2,dapibus nisl at neque,dapibus nisl at neque,1.44333E+12,1.44333E+12,11048,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,English,1,3,It creeps in unbidden and corrupts everything it touches.,It creeps in unbidden and corrupts everything it touches.,1.44333E+12,1.44333E+12,5227,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,Latin,1,4,"Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.",1.44333E+12,1.44333E+12,5179,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,English,1,5,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,1.44333E+12,1.44333E+12,5827,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,Latin,1,6,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.",1.44333E+12,1.44333E+12,7162,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,English,1,7,also known as the Second,also known as the Second,1.44333E+12,1.44333E+12,34721,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,Latin,1,8,bibendum mi vel neque,bibendum mi vel neque,1.44333E+12,1.44333E+12,5088,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,English,1,9,Yet we could see that certain traditions were still intact.,Yet we could see that certain traditions were still intact.,1.44333E+12,1.44333E+12,14694,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,Latin,1,10,"Donec eleifend arcu nisi, sed dapibus nunc facilisis eget.","Donec eleifend arcu nisi, sed dapibus nunc facilisis eget",1.44333E+12,1.44333E+12,8034,0,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,English,1,11,Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.,Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.,1.44333E+12,1.44333E+12,48739,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,Latin,1,12,"Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.","Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.",1.44333E+12,1.44333E+12,7044,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,English,1,13,directly involved more than,directly involved more than,1.44333E+12,1.44333E+12,11907,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,Latin,1,14,risus elit lobortis,risus elit lobortis,1.44333E+12,1.44333E+12,12516,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,English,1,15,"The darkness pervades this holy place, he thought.","The darkness pervades this holy place, he thought.",1.44333E+12,1.44333E+12,6290,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,Latin,1,16,"Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.",1.44333E+12,1.44333E+12,6906,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,English,1,17,"During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.",1.44333E+12,1.44333E+12,8106,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,Latin,1,18,"Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.","Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.",1.44333E+12,1.44333E+12,6410,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,English,1,19,were hunting the animal,were hunting the animal,1.44333E+12,1.44333E+12,23086,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,Latin,1,20,dapibus nisl at neque,dapibus nisl at nequ,1.44333E+12,1.44333E+12,11417,0,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,English,1,21,It creeps in unbidden and corrupts everything it touches.,It creeps in unbidden and corrupts everything it touches.,1.44333E+12,1.44333E+12,13307,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,Latin,1,22,"Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.",1.44333E+12,1.44333E+12,17326,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,English,1,23,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,1.44333E+12,1.44333E+12,3800,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,Latin,1,24,"Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.",1.44333E+12,1.44333E+12,4255,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,English,1,25,also known as the Second,also known as the Second,1.44333E+12,1.44333E+12,12931,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,phrase,Latin,1,26,nunc a nisi fermentum,"nunc a nisi fermentum,",1.44333E+12,1.44333E+12,13925,0,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,English,1,27,"Leaders often split, forming branches in a tree-like pattern.","Leaders often split, forming branches in a tree-like pattern.",1.44333E+12,1.44333E+12,4773,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,sentence,Latin,1,28,"Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.",1.44333E+12,1.44333E+12,4709,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,English,1,29,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,1.44333E+12,1.44333E+12,5776,1,,,,,,,,,,,,,,,,
P03,AUTOCOMPASTE,paragraph,Latin,1,30,"Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.",1.44333E+12,1.44333E+12,8161,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,English,1,31,directly involved more than,directly involved more than,1.44333E+12,1.44333E+12,4460,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,phrase,Latin,1,32,risus elit lobortis,risus elit lobortis,1.44333E+12,1.44333E+12,10916,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,English,1,33,"The darkness pervades this holy place, he thought.","The darkness pervades this holy place, he thought.",1.44333E+12,1.44333E+12,6373,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,sentence,Latin,1,34,Maecenas sit amet purus at enim molestie maximus at vel est.,Maecenas sit amet purus at enim molestie maximus at vel est.,1.44333E+12,1.44333E+12,7869,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,English,1,35,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,1.44333E+12,1.44333E+12,6773,1,,,,,,,,,,,,,,,,
P03,TRADITIONAL,paragraph,Latin,1,36,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.",,1.44333E+12,1.44333E+12,410,0,,,,,,,,,,,,,,,,
