Participant id,Technique,Granularity,Language,Block no,Condition no,Stimuli,User Response,Trial Start Time,Trial End Time,Trial Time,Accuracy,,Legend,,,T2G2L2,T2G2L1,T2G3L2,T2G3L1,T2G1L2,T2G1L1,T1G2L2,T1G2L1,T1G3L2,T1G3L1,T1G1L2,T1G1L1
P10,AUTOCOMPASTE,paragraph,Latin,0,11,"Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.",1.44332E+12,1.44332E+12,10594,1,,,,6,16.954,3.594,8.055,12.756,7.355,4.021,12.510,27.158,6.773,5.347,22.989,9.489
P10,AUTOCOMPASTE,paragraph,English,0,12,Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.,Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.,1.44332E+12,1.44332E+12,6909,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,Latin,0,13,bibendum mi vel neque,bibendum mi vel neque,1.44332E+12,1.44332E+12,6739,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,English,0,14,can choose to take certain,can choose to take certain,1.44332E+12,1.44332E+12,9027,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,Latin,0,15,"Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.",1.44332E+12,1.44332E+12,13703,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,English,0,16,A murmur from Auriel brought a fast response.,A murmur from Auriel brought a fast response.,1.44332E+12,1.44332E+12,8899,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,Latin,0,17,"Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.",1.44332E+12,1.44332E+12,3882,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,English,0,18,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,1.44332E+12,1.44332E+12,6249,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,Latin,0,19,risus elit lobortis,risus elit lobortis,1.44332E+12,1.44332E+12,22051,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,English,0,20,pervades this holy place,pervades this holy place,1.44332E+12,1.44332E+12,10215,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,Latin,0,21,Maecenas sit amet purus at enim molestie maximus at vel est.,Maecenas sit amet purus at enim molestie maximus at vel est.,1.44332E+12,1.44332E+12,5249,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,English,0,22,"Leaders often split, forming branches in a tree-like pattern.","Leaders often split, forming branches in a tree-like pattern.",1.44332E+12,1.44332E+12,10202,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,Latin,0,23,"Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.",1.44332E+12,1.44332E+12,9865,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,English,0,24,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,1.44332E+12,1.44332E+12,5814,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,Latin,0,25,ante id sem tincidunt,ante id sem tincidunt,1.44332E+12,1.44332E+12,18202,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,English,0,26,propagate and split as they,propagate and split as they,1.44332E+12,1.44332E+12,10342,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,Latin,0,27,"Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.",1.44332E+12,1.44332E+12,11026,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,English,0,28,Yet we could see that certain traditions were still intact.,Yet we could see that certain traditions were still intact.,1.44332E+12,1.44332E+12,5466,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,Latin,0,29,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.",1.44332E+12,1.44332E+12,5037,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,English,0,30,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,1.44332E+12,1.44332E+12,5481,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,Latin,0,31,nunc a nisi fermentum,nunc a nisi fermentum,1.44332E+12,1.44332E+12,12193,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,English,0,32,directly involved more than,directly involved more than,1.44332E+12,1.44332E+12,16341,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,Latin,0,33,"Donec eleifend arcu nisi, sed dapibus nunc facilisis eget.","Donec eleifend arcu nisi, sed dapibus nunc facilisis eget.",1.44332E+12,1.44332E+12,5014,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,English,0,34,"Reluctantly, I hoisted the chalice to my lips.","Reluctantly, I hoisted the chalice to my lips.",1.44332E+12,1.44332E+12,3255,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,Latin,0,35,"Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.","Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.",1.44332E+12,1.44332E+12,4784,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,English,0,36,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.,1.44332E+12,1.44332E+12,5868,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,Latin,1,1,nunc a nisi fermentum,nunc a nisi fermentum,1.44332E+12,1.44332E+12,12490,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,English,1,2,were hunting the animal,were hunting the animal,1.44332E+12,1.44332E+12,5418,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,Latin,1,3,"Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.",1.44332E+12,1.44332E+12,19018,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,English,1,4,It creeps in unbidden and corrupts everything it touches.,It creeps in unbidden and corrupts everything it touches.,1.44332E+12,1.44332E+12,4270,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,Latin,1,5,"Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.",1.44332E+12,1.44332E+12,11894,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,English,1,6,"We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.","We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.",1.44332E+12,1.44332E+12,11821,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,Latin,1,7,bibendum mi vel neque,bibendum mi vel neque,1.44332E+12,1.44332E+12,15257,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,English,1,8,also known as the Second,also known as the Second,1.44332E+12,1.44332E+12,24828,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,Latin,1,9,"Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.",1.44332E+12,1.44332E+12,6474,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,English,1,10,Yet we could see that certain traditions were still intact.,Yet we could see that certain traditions were still intact.,1.44332E+12,1.44332E+12,4878,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,Latin,1,11,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.",1.44332E+12,1.44332E+12,8521,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,English,1,12,"During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.",1.44332E+12,1.44332E+12,6827,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,Latin,1,13,dapibus nisl at neque,dapibus nisl at neque,1.44332E+12,1.44332E+12,15462,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,English,1,14,directly involved more than,directly involved more than,1.44332E+12,1.44332E+12,4364,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,Latin,1,15,Maecenas sit amet purus at enim molestie maximus at vel est.,Maecenas sit amet purus at enim molestie maximus at vel est.,1.44332E+12,1.44332E+12,4338,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,English,1,16,"Reluctantly, I hoisted the chalice to my lips.","Reluctantly, I hoisted the chalice to my lips.",1.44332E+12,1.44332E+12,14054,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,Latin,1,17,"Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.",1.44332E+12,1.44332E+12,3660,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,English,1,18,"During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.",1.44332E+12,1.44332E+12,7066,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,Latin,1,19,aliquet et dolor mattis,aliquet et dolor mattis,1.44332E+12,1.44332E+12,12700,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,English,1,20,can choose to take certain,can choose to take certain,1.44332E+12,1.44332E+12,21608,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,Latin,1,21,"Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.",1.44332E+12,1.44332E+12,7948,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,English,1,22,"The darkness pervades this holy place, he thought.","The darkness pervades this holy place, he thought.",1.44332E+12,1.44332E+12,2923,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,Latin,1,23,"Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.",1.44332E+12,1.44332E+12,10859,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,English,1,24,"We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.","We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.",1.44332E+12,1.44332E+12,4617,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,Latin,1,25,aliquet et dolor mattis,aliquet et dolor mattis,1.44332E+12,1.44332E+12,16954,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,phrase,English,1,26,also known as the Second,also known as the Second,1.44332E+12,1.44332E+12,3594,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,Latin,1,27,"Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.","Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.",1.44332E+12,1.44332E+12,8055,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,sentence,English,1,28,"Leaders often split, forming branches in a tree-like pattern.","Leaders often split, forming branches in a tree-like pattern.",1.44332E+12,1.44332E+12,12756,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,Latin,1,29,"Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.","Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.",1.44332E+12,1.44332E+12,7355,1,,,,,,,,,,,,,,,,
P10,TRADITIONAL,paragraph,English,1,30,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?,1.44332E+12,1.44332E+12,4021,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,Latin,1,31,dapibus nisl at neque,dapibus nisl at neque,1.44332E+12,1.44332E+12,12510,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,phrase,English,1,32,propagate and split as they,propagate and split as they,1.44332E+12,1.44332E+12,27158,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,Latin,1,33,"Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.",1.44332E+12,1.44332E+12,6773,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,sentence,English,1,34,A murmur from Auriel brought a fast response.,A murmur from Auriel brought a fast response.,1.44332E+12,1.44332E+12,5347,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,Latin,1,35,"Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.","Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.",1.44332E+12,1.44332E+12,22989,1,,,,,,,,,,,,,,,,
P10,AUTOCOMPASTE,paragraph,English,1,36,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.,1.44332E+12,1.44332E+12,9489,1,,,,,,,,,,,,,,,,
